X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,Label,Sub 2
0.2783637046813965,0.3133833110332489,0.3320592939853668,0.3481981158256531,0.36094778776168823,0.29076749086380005,0.2778835594654083,0.2659384608268738,0.25246715545654297,0.27268141508102417,0.24889513850212097,0.23398718237876892,0.21853655576705933,0.2569669187068939,0.234518900513649,0.22009563446044922,0.20642858743667603,0.24379010498523712,0.22666001319885254,0.21623188257217407,0.20705854892730713,paham,1
0.28104308247566223,0.3161369562149048,0.3339512348175049,0.34971943497657776,0.36161309480667114,0.2934064567089081,0.2765795886516571,0.26358476281166077,0.24879245460033417,0.276930570602417,0.25189095735549927,0.2358943223953247,0.21889373660087585,0.26313480734825134,0.2400219738483429,0.2246876060962677,0.21021658182144165,0.25219935178756714,0.23616427183151245,0.22538216412067413,0.21566897630691528,paham,1
0.2864702045917511,0.3232097029685974,0.3389883041381836,0.3550320565700531,0.3671335279941559,0.3008941411972046,0.28628164529800415,0.27463510632514954,0.26059114933013916,0.28612059354782104,0.2630579471588135,0.25156667828559875,0.23820744454860687,0.2725974917411804,0.25210344791412354,0.2408202886581421,0.22944623231887817,0.2623291611671448,0.24744898080825806,0.23802509903907776,0.22946348786354065,paham,1
0.2861512005329132,0.3230781555175781,0.3414302468299866,0.35875797271728516,0.369716614484787,0.3030776083469391,0.28524595499038696,0.27248841524124146,0.2579108774662018,0.28990256786346436,0.26863011717796326,0.2563663125038147,0.24216434359550476,0.2776859700679779,0.2612687051296234,0.2498912215232849,0.23715229332447052,0.2669732868671417,0.25881874561309814,0.2522485554218292,0.24450993537902832,paham,1
0.28357046842575073,0.3249351680278778,0.34499886631965637,0.36175301671028137,0.37344565987586975,0.3044346272945404,0.28885188698768616,0.27899113297462463,0.2688291072845459,0.29446008801460266,0.27459239959716797,0.26535066962242126,0.25502777099609375,0.2845485806465149,0.26938125491142273,0.25968074798583984,0.24901172518730164,0.27661722898483276,0.27024346590042114,0.26524654030799866,0.2591714859008789,paham,1
0.2849201261997223,0.33001214265823364,0.3499225974082947,0.366087406873703,0.37420380115509033,0.310246080160141,0.30201607942581177,0.29778778553009033,0.2915549874305725,0.29955390095710754,0.2895152270793915,0.2897310256958008,0.28529980778694153,0.2907298803329468,0.2851405441761017,0.28511810302734375,0.27950769662857056,0.28459322452545166,0.2836703658103943,0.2840229868888855,0.2806853652000427,paham,1
0.2906782627105713,0.33401980996131897,0.354694128036499,0.3699760138988495,0.3779894709587097,0.31472641229629517,0.30938729643821716,0.3090410530567169,0.3094500005245209,0.30356162786483765,0.2942688465118408,0.30023738741874695,0.3045690655708313,0.29244542121887207,0.2872579097747803,0.29088205099105835,0.2915290296077728,0.2850969433784485,0.27976417541503906,0.2801356315612793,0.27920612692832947,paham,1
0.2950434684753418,0.3379890024662018,0.3578505516052246,0.371387243270874,0.38120919466018677,0.3239772915840149,0.32484209537506104,0.3268457055091858,0.32784563302993774,0.3125512897968292,0.3104550242424011,0.31317776441574097,0.31434324383735657,0.3016473054885864,0.3079985976219177,0.3156229257583618,0.32043468952178955,0.2930780053138733,0.3017440438270569,0.31113994121551514,0.31788986921310425,paham,1
0.30279219150543213,0.3460351824760437,0.36404746770858765,0.3748939335346222,0.3850278854370117,0.3358275890350342,0.3465897738933563,0.3563159108161926,0.3645841181278229,0.32455581426620483,0.33557236194610596,0.34825727343559265,0.3587246537208557,0.31319016218185425,0.32759618759155273,0.34032562375068665,0.3493655323982239,0.30391979217529297,0.317199170589447,0.329445481300354,0.3393815755844116,paham,1
0.31103354692459106,0.3512097895145416,0.36935752630233765,0.37974900007247925,0.3882945477962494,0.33985498547554016,0.3566651940345764,0.3692443072795868,0.3795994520187378,0.326597660779953,0.3421236574649811,0.3568865954875946,0.3699135184288025,0.3145400583744049,0.3338332176208496,0.3516978621482849,0.36507081985473633,0.3065285086631775,0.32611000537872314,0.3425979018211365,0.3557397425174713,paham,1
0.31858885288238525,0.3565427362918854,0.3749293088912964,0.38495537638664246,0.3941705524921417,0.34210723638534546,0.36243170499801636,0.37850505113601685,0.39079758524894714,0.32839617133140564,0.35368236899375916,0.3729386031627655,0.3888627886772156,0.31837889552116394,0.34728342294692993,0.3696037232875824,0.3872259259223938,0.31350424885749817,0.341610848903656,0.361724853515625,0.37842854857444763,paham,1
0.32354843616485596,0.36803415417671204,0.38459306955337524,0.3939083218574524,0.4038317799568176,0.3495616614818573,0.372364342212677,0.39168792963027954,0.4068397879600525,0.33835870027542114,0.3685443699359894,0.39070600271224976,0.40939056873321533,0.33132675290107727,0.3661656081676483,0.3902631998062134,0.4092552959918976,0.3299044370651245,0.3626297116279602,0.38375601172447205,0.40109893679618835,paham,1
0.3296709358692169,0.37333518266677856,0.39181217551231384,0.4010622203350067,0.40840569138526917,0.35679298639297485,0.3815639019012451,0.4033019542694092,0.42018479108810425,0.34691593050956726,0.37928423285484314,0.403084397315979,0.42284971475601196,0.34017691016197205,0.37663543224334717,0.40145936608314514,0.4203571677207947,0.3376603424549103,0.36964651942253113,0.39105919003486633,0.40799447894096375,paham,1
0.33247828483581543,0.37710654735565186,0.3962034583091736,0.4073585867881775,0.4181143641471863,0.36162447929382324,0.3853491246700287,0.4070114195346832,0.4247411787509918,0.3516930937767029,0.38226595520973206,0.40681275725364685,0.42863595485687256,0.3449840247631073,0.3791050314903259,0.4052680432796478,0.42642125487327576,0.3431350886821747,0.37404680252075195,0.39626142382621765,0.4154672920703888,paham,1
0.33303090929985046,0.3803240954875946,0.3985725939273834,0.40866920351982117,0.4204099774360657,0.36334294080734253,0.3904484808444977,0.41376611590385437,0.4327034652233124,0.3538224399089813,0.3871977925300598,0.41210246086120605,0.4341665208339691,0.3478575050830841,0.3847278654575348,0.4117136597633362,0.43357452750205994,0.34668970108032227,0.378963440656662,0.4017604887485504,0.421505868434906,paham,1
0.33794334530830383,0.3798288106918335,0.3993223309516907,0.40978819131851196,0.4223959743976593,0.3639622628688812,0.38990938663482666,0.4132310152053833,0.4316084384918213,0.35243022441864014,0.38725942373275757,0.41272082924842834,0.4358157515525818,0.3458496928215027,0.3851619064807892,0.41199392080307007,0.43415236473083496,0.3454861044883728,0.3798534870147705,0.4025612473487854,0.422038197517395,paham,1
0.33656179904937744,0.3835087716579437,0.4025375247001648,0.41427385807037354,0.42392900586128235,0.36403608322143555,0.39385145902633667,0.41793426871299744,0.436903178691864,0.3546905517578125,0.39350131154060364,0.4195168614387512,0.44104260206222534,0.35068339109420776,0.39279884099960327,0.4197310507297516,0.44059354066848755,0.3529788851737976,0.3870367109775543,0.40823736786842346,0.4260808527469635,paham,1
0.3389856517314911,0.3869214355945587,0.40523234009742737,0.41632959246635437,0.426408588886261,0.3665502965450287,0.3969084918498993,0.421505868434906,0.44145429134368896,0.35694488883018494,0.39677363634109497,0.42366909980773926,0.4462452828884125,0.35288697481155396,0.3955174386501312,0.42382538318634033,0.445974737405777,0.35514482855796814,0.3897090554237366,0.41157451272010803,0.42993417382240295,paham,1
0.34140530228614807,0.38568755984306335,0.40604710578918457,0.4180128276348114,0.4274836778640747,0.3674037456512451,0.39722663164138794,0.4219205379486084,0.4406909644603729,0.3575488030910492,0.39677196741104126,0.4232017993927002,0.4454667270183563,0.3535265028476715,0.39600884914398193,0.4233334958553314,0.44442465901374817,0.3558574318885803,0.39070379734039307,0.41284486651420593,0.4312770962715149,paham,1
0.3449908196926117,0.38915205001831055,0.40828239917755127,0.41933223605155945,0.4315018355846405,0.37401601672172546,0.40250593423843384,0.42717230319976807,0.44582170248031616,0.36404678225517273,0.40122050046920776,0.4281877875328064,0.44989028573036194,0.3590923845767975,0.39928534626960754,0.4266510605812073,0.44718778133392334,0.3599601089954376,0.3931833505630493,0.4143466353416443,0.431480348110199,paham,1
0.34649527072906494,0.3913387060165405,0.4100663661956787,0.42134571075439453,0.43469083309173584,0.3727515637874603,0.40192532539367676,0.42706263065338135,0.44611817598342896,0.36299124360084534,0.4013173580169678,0.42863646149635315,0.45094990730285645,0.3585093915462494,0.40007641911506653,0.42783287167549133,0.44842329621315,0.3598628342151642,0.3937012851238251,0.4152231216430664,0.4328628480434418,paham,1
0.346096932888031,0.389757364988327,0.4108011722564697,0.42231112718582153,0.4331744611263275,0.3737996816635132,0.40449514985084534,0.4292825162410736,0.4489549398422241,0.3625625669956207,0.4028134047985077,0.43009141087532043,0.45351189374923706,0.3570437431335449,0.40021610260009766,0.42810294032096863,0.4500250220298767,0.35801148414611816,0.39239373803138733,0.4149942100048065,0.43434423208236694,paham,1
0.3455711603164673,0.39056044816970825,0.4104473888874054,0.42128923535346985,0.431858628988266,0.37532147765159607,0.4050444960594177,0.4295140504837036,0.4492449164390564,0.3639800548553467,0.40327370166778564,0.43073415756225586,0.4539667069911957,0.3580732047557831,0.4005139470100403,0.42958351969718933,0.45226025581359863,0.3583981692790985,0.39224883913993835,0.4150690734386444,0.4342721104621887,paham,1
0.34519028663635254,0.3898884952068329,0.40960249304771423,0.4199897050857544,0.4316391348838806,0.37397003173828125,0.4039613902568817,0.4284763038158417,0.44805291295051575,0.36229753494262695,0.4021552801132202,0.42967599630355835,0.453113853931427,0.35637351870536804,0.40016016364097595,0.4285016655921936,0.45089322328567505,0.35698896646499634,0.3919116258621216,0.41454532742500305,0.43389400839805603,paham,1
0.3460697531700134,0.39046356081962585,0.41017985343933105,0.4202641546726227,0.4311889111995697,0.3750150799751282,0.40336117148399353,0.427981972694397,0.44802337884902954,0.363016277551651,0.4017195701599121,0.4293212890625,0.4533642828464508,0.3568115532398224,0.3993314802646637,0.42811939120292664,0.45104682445526123,0.35691261291503906,0.391766220331192,0.41467174887657166,0.4340902268886566,paham,1
0.344171941280365,0.3901354968547821,0.41041088104248047,0.42068853974342346,0.433364599943161,0.3722448945045471,0.4007377624511719,0.4255908131599426,0.44613030552864075,0.35968974232673645,0.39950883388519287,0.4275616407394409,0.4528297781944275,0.3544338345527649,0.397469162940979,0.4264031946659088,0.45037126541137695,0.3559556007385254,0.39165061712265015,0.41499996185302734,0.43514135479927063,paham,1
0.3453063666820526,0.39054325222969055,0.4109267294406891,0.4216347932815552,0.43434154987335205,0.374629408121109,0.4031234085559845,0.4270307719707489,0.44697725772857666,0.3620235025882721,0.40078455209732056,0.42839401960372925,0.4530355930328369,0.3554680049419403,0.39752277731895447,0.426691472530365,0.4507119357585907,0.3555685877799988,0.39106905460357666,0.41430404782295227,0.4342549443244934,paham,1
0.34472036361694336,0.3919801115989685,0.4108409583568573,0.42124414443969727,0.4315105378627777,0.3736344575881958,0.40272048115730286,0.4268612265586853,0.4469805657863617,0.3613626956939697,0.4011991322040558,0.42891255021095276,0.4526495337486267,0.3554995059967041,0.3986370265483856,0.42817309498786926,0.45155030488967896,0.35668492317199707,0.3919999897480011,0.4149342179298401,0.43420374393463135,paham,1
0.22080877423286438,0.2620515823364258,0.291678786277771,0.3118770122528076,0.31787338852882385,0.2536996006965637,0.24698671698570251,0.24033643305301666,0.23477298021316528,0.22959408164024353,0.218063622713089,0.20904171466827393,0.1988622397184372,0.20880848169326782,0.1939113736152649,0.18087723851203918,0.17014922201633453,0.19109474122524261,0.17413413524627686,0.16186243295669556,0.15183433890342712,paham,2
0.23404140770435333,0.2743765711784363,0.3042065501213074,0.32572850584983826,0.33471357822418213,0.24917669594287872,0.21996641159057617,0.19766634702682495,0.17594680190086365,0.23011590540409088,0.19479453563690186,0.17173466086387634,0.14941543340682983,0.21479308605194092,0.18278858065605164,0.16217774152755737,0.14254829287528992,0.20361346006393433,0.18089443445205688,0.16355130076408386,0.14723344147205353,paham,2
0.23775038123130798,0.2780250608921051,0.30424758791923523,0.32647034525871277,0.3389691710472107,0.2477051168680191,0.2184828817844391,0.19440677762031555,0.16881969571113586,0.22803495824337006,0.19163429737091064,0.16928039491176605,0.14618611335754395,0.21225328743457794,0.18157842755317688,0.16168153285980225,0.14088371396064758,0.20016124844551086,0.17731159925460815,0.1598147600889206,0.14252658188343048,paham,2
0.24922266602516174,0.28454285860061646,0.30808335542678833,0.32784461975097656,0.3438626527786255,0.2522808909416199,0.22589567303657532,0.20439961552619934,0.1826426088809967,0.23710893094539642,0.2026481032371521,0.17953386902809143,0.15831205248832703,0.22376930713653564,0.1945192515850067,0.17392288148403168,0.15442338585853577,0.21213772892951965,0.19227802753448486,0.17932844161987305,0.1663791537284851,paham,2
0.2533577084541321,0.28674033284187317,0.30962860584259033,0.3321303427219391,0.3490840196609497,0.25925973057746887,0.23732596635818481,0.21944309771060944,0.20036032795906067,0.24294327199459076,0.21180042624473572,0.19155146181583405,0.1732144057750702,0.2289152890443802,0.20269066095352173,0.18436557054519653,0.16734272241592407,0.21682031452655792,0.1979840099811554,0.1859680712223053,0.17485439777374268,paham,2
0.2574465274810791,0.2956729531288147,0.3175734579563141,0.3370109498500824,0.3517906963825226,0.2682243287563324,0.24390952289104462,0.22524294257164001,0.20570257306098938,0.2517071068286896,0.2200102061033249,0.2006431221961975,0.18238770961761475,0.23715093731880188,0.20996518433094025,0.19142070412635803,0.1743886023759842,0.22374990582466125,0.20390662550926208,0.19056406617164612,0.17813783884048462,paham,2
0.2609262764453888,0.29919880628585815,0.3205469846725464,0.34061020612716675,0.35467496514320374,0.27236372232437134,0.252149373292923,0.2345430850982666,0.2155865728855133,0.25698646903038025,0.2283661961555481,0.21020884811878204,0.19277924299240112,0.2432563602924347,0.21813280880451202,0.20063018798828125,0.1834861785173416,0.23100093007087708,0.21070651710033417,0.1982344686985016,0.18642014265060425,paham,2
0.264029324054718,0.30268484354019165,0.32481300830841064,0.3443708121776581,0.3571268916130066,0.2808189392089844,0.26658955216407776,0.2539824843406677,0.2391131967306137,0.2627078890800476,0.2364916205406189,0.22085656225681305,0.20450623333454132,0.24792826175689697,0.2247757464647293,0.20851851999759674,0.19191692769527435,0.23578959703445435,0.21901771426200867,0.20742066204547882,0.19574271142482758,paham,2
0.26740404963493347,0.305465966463089,0.3277459144592285,0.3478900194168091,0.3620065450668335,0.2809089422225952,0.2619950771331787,0.24622038006782532,0.2288968861103058,0.2621117830276489,0.23555080592632294,0.2186463475227356,0.2010359764099121,0.24708086252212524,0.22471509873867035,0.20920297503471375,0.193695530295372,0.23516592383384705,0.22081366181373596,0.2094394415616989,0.19823408126831055,paham,2
0.2749253809452057,0.31091102957725525,0.33179718255996704,0.35025185346603394,0.365770548582077,0.2894139289855957,0.27583277225494385,0.2634689211845398,0.2484818398952484,0.27032554149627686,0.24516676366329193,0.22740422189235687,0.20896583795547485,0.2543748915195465,0.2307964265346527,0.21437451243400574,0.19885137677192688,0.2415144145488739,0.22468772530555725,0.2123485952615738,0.20134127140045166,paham,2
0.2788323163986206,0.31568098068237305,0.33502230048179626,0.352611243724823,0.3661641478538513,0.29483354091644287,0.285340279340744,0.27550050616264343,0.26254481077194214,0.27597761154174805,0.25107404589653015,0.23451372981071472,0.21730965375900269,0.25964751839637756,0.23567050695419312,0.22039295732975006,0.20598481595516205,0.24655216932296753,0.22736483812332153,0.21548157930374146,0.205377459526062,paham,2
0.2873280942440033,0.3211313784122467,0.33907967805862427,0.3583042323589325,0.3709838390350342,0.29309776425361633,0.27011775970458984,0.25381800532341003,0.23729166388511658,0.2818260192871094,0.2532709538936615,0.23731845617294312,0.22089837491512299,0.2719152569770813,0.24773572385311127,0.23292335867881775,0.21746882796287537,0.26413875818252563,0.24821418523788452,0.2380194514989853,0.22842025756835938,paham,2
0.2883317768573761,0.32518699765205383,0.34380000829696655,0.36230459809303284,0.37622976303100586,0.30365586280822754,0.28491631150245667,0.2698442041873932,0.25365906953811646,0.29183343052864075,0.2690879702568054,0.2552564740180969,0.23991945385932922,0.2804276943206787,0.2617946267127991,0.2485126256942749,0.23410671949386597,0.2709238529205322,0.25712069869041443,0.24834632873535156,0.2400502860546112,paham,2
0.2867543399333954,0.32813820242881775,0.3506736755371094,0.3704722821712494,0.3839702606201172,0.30784958600997925,0.29064610600471497,0.27682897448539734,0.2628706991672516,0.29829540848731995,0.27460265159606934,0.2607742249965668,0.2448558211326599,0.2883497178554535,0.26718002557754517,0.253944456577301,0.23963415622711182,0.27953052520751953,0.2657848000526428,0.25734803080558777,0.24903182685375214,paham,2
0.2870216965675354,0.33203473687171936,0.35870060324668884,0.3777141869068146,0.38667523860931396,0.3219744861125946,0.311384379863739,0.3030199706554413,0.294219434261322,0.3080757260322571,0.2945813834667206,0.2859177589416504,0.2727075219154358,0.29656440019607544,0.2843102514743805,0.2741125822067261,0.2624259293079376,0.2874848246574402,0.27657487988471985,0.2665467858314514,0.256906121969223,paham,2
0.2939486503601074,0.33669134974479675,0.3610611855983734,0.3791002035140991,0.3908008635044098,0.321533203125,0.3062853217124939,0.2941529452800751,0.2822650074958801,0.31086596846580505,0.2913148105144501,0.2809281349182129,0.2670939564704895,0.30015018582344055,0.2865165174007416,0.27474966645240784,0.260725736618042,0.2914101183414459,0.2835327088832855,0.2733571529388428,0.2607710659503937,paham,2
0.29959341883659363,0.34229227900505066,0.36666566133499146,0.38501447439193726,0.3957595229148865,0.3277546763420105,0.3172222971916199,0.3094744086265564,0.30161213874816895,0.3138519525527954,0.2987380027770996,0.29330408573150635,0.2876908481121063,0.3007407784461975,0.2829837203025818,0.27205485105514526,0.2625844180583954,0.2897299528121948,0.2731998562812805,0.2634008228778839,0.25437721610069275,paham,2
0.30249884724617004,0.34785276651382446,0.3707006871700287,0.3874044418334961,0.3964991569519043,0.332466721534729,0.3276720345020294,0.32463696599006653,0.32096534967422485,0.3187764585018158,0.3092508912086487,0.3069133758544922,0.302990198135376,0.30818089842796326,0.3020516335964203,0.30098697543144226,0.29822564125061035,0.3020274043083191,0.3021544814109802,0.30332258343696594,0.30294039845466614,paham,2
0.30939558148384094,0.3556325137615204,0.377083420753479,0.39136284589767456,0.4012543857097626,0.3410681486129761,0.3385799527168274,0.3390342593193054,0.33771538734436035,0.3304155766963959,0.322160005569458,0.3208320140838623,0.3177064061164856,0.3220134973526001,0.323792427778244,0.3283446133136749,0.3295646905899048,0.3171626925468445,0.3249604105949402,0.3326278030872345,0.3373446464538574,paham,2
0.3141295313835144,0.3614175617694855,0.3838958442211151,0.3971050977706909,0.4066855311393738,0.3487093150615692,0.34951210021972656,0.35206931829452515,0.35222330689430237,0.33637183904647827,0.3376862406730652,0.3429902195930481,0.34503045678138733,0.3263939321041107,0.3338812589645386,0.3420555889606476,0.345342755317688,0.32065144181251526,0.32976195216178894,0.33812758326530457,0.342785120010376,paham,2
0.315376877784729,0.3659312129020691,0.38860201835632324,0.40182775259017944,0.410331666469574,0.3558809459209442,0.35934796929359436,0.36467984318733215,0.36722731590270996,0.3447189927101135,0.34801650047302246,0.35610002279281616,0.36075347661972046,0.3362257182598114,0.3447062373161316,0.3552751839160919,0.36037030816078186,0.3323042094707489,0.34658464789390564,0.35704296827316284,0.36372196674346924,paham,2
0.3219338059425354,0.37033194303512573,0.39141845703125,0.4047570526599884,0.4152892231941223,0.3612557649612427,0.37318846583366394,0.38534021377563477,0.3947817087173462,0.34996265172958374,0.36347371339797974,0.377712607383728,0.3897183835506439,0.34131351113319397,0.3587782084941864,0.3734801113605499,0.3848932385444641,0.3373218774795532,0.3542546033859253,0.3678404688835144,0.3799758553504944,paham,2
0.32653674483299255,0.37430909276008606,0.3964079022407532,0.40916454792022705,0.41824042797088623,0.36801478266716003,0.38288822770118713,0.3958534598350525,0.40647828578948975,0.3574598729610443,0.373229444026947,0.387869656085968,0.40082088112831116,0.34900015592575073,0.3673798739910126,0.3822534382343292,0.3947070240974426,0.34414777159690857,0.36174890398979187,0.3756335377693176,0.38902515172958374,paham,2
0.3278762698173523,0.37954866886138916,0.39921489357948303,0.4104365110397339,0.4202190935611725,0.3628603518009186,0.38295143842697144,0.4002486765384674,0.41406211256980896,0.3539203107357025,0.37849026918411255,0.39679065346717834,0.4122829735279083,0.3484779894351959,0.37637028098106384,0.39598608016967773,0.4111403524875641,0.3482265770435333,0.37351563572883606,0.3904970586299896,0.40456199645996094,paham,2
0.33090636134147644,0.3798109292984009,0.40122371912002563,0.41334637999534607,0.42222312092781067,0.3663148581981659,0.38795801997184753,0.4061841070652008,0.42052486538887024,0.3564821779727936,0.38280653953552246,0.40249648690223694,0.418916791677475,0.35087060928344727,0.3797234296798706,0.39971259236335754,0.4153484106063843,0.3504437804222107,0.37532496452331543,0.39315858483314514,0.40792545676231384,paham,2
0.3398880362510681,0.3875645101070404,0.404615193605423,0.41281184554100037,0.42307767271995544,0.37117883563041687,0.3948672115802765,0.41330617666244507,0.4279158115386963,0.3617517352104187,0.3917880356311798,0.41252583265304565,0.4296337068080902,0.35515332221984863,0.3893760144710541,0.41214635968208313,0.43003419041633606,0.35342422127723694,0.3841642737388611,0.4051190912723541,0.4227867126464844,paham,2
0.3430888056755066,0.3873612880706787,0.40583300590515137,0.4152160882949829,0.42668306827545166,0.3760392963886261,0.39987266063690186,0.41908296942710876,0.43410810828208923,0.36500656604766846,0.39596909284591675,0.4176205098628998,0.43594294786453247,0.35650885105133057,0.39136096835136414,0.41445305943489075,0.43291324377059937,0.3517434895038605,0.3829750418663025,0.4037177860736847,0.421115905046463,paham,2
0.34512338042259216,0.38936910033226013,0.4069920778274536,0.4156659245491028,0.4266457259654999,0.3794724643230438,0.4025440216064453,0.42176157236099243,0.43758368492126465,0.368787556886673,0.39813461899757385,0.42000630497932434,0.4390798509120941,0.36013489961624146,0.39265012741088867,0.41694071888923645,0.4366849958896637,0.3550112247467041,0.3846362233161926,0.4055746793746948,0.4235000014305115,paham,2
0.34405001997947693,0.38911131024360657,0.40874218940734863,0.4203757047653198,0.43005815148353577,0.37124210596084595,0.3988499939441681,0.422121524810791,0.4406012296676636,0.36068132519721985,0.3982684910297394,0.42365962266921997,0.4449627697467804,0.3558562397956848,0.39683103561401367,0.423720121383667,0.4446437656879425,0.35715797543525696,0.3919294774532318,0.41347306966781616,0.4306184649467468,paham,2
0.34691768884658813,0.3898586630821228,0.4094215929508209,0.4192042350769043,0.4296558201313019,0.37450939416885376,0.40443602204322815,0.4289846420288086,0.44827595353126526,0.36228567361831665,0.4014894664287567,0.42803755402565,0.45082715153694153,0.35611701011657715,0.39823707938194275,0.4259995222091675,0.44792601466178894,0.35636258125305176,0.3919694721698761,0.41427120566368103,0.432758629322052,paham,2
0.34611809253692627,0.39118120074272156,0.41132986545562744,0.42198553681373596,0.433333158493042,0.3798840641975403,0.4098336100578308,0.4325405955314636,0.4505454897880554,0.36696669459342957,0.4070732593536377,0.4331711530685425,0.45534148812294006,0.35983142256736755,0.4047289788722992,0.4319313168525696,0.453203409910202,0.3595045506954193,0.3975171744823456,0.41954752802848816,0.4375421404838562,paham,2
0.3432401120662689,0.3956323564052582,0.4150870442390442,0.42742088437080383,0.4382558763027191,0.3771005868911743,0.40969792008399963,0.4345724582672119,0.45413196086883545,0.3671310842037201,0.4109821319580078,0.4391535520553589,0.46142905950546265,0.3639484643936157,0.4111054539680481,0.4405630826950073,0.46270453929901123,0.3681359887123108,0.4066091775894165,0.4295043647289276,0.4474446177482605,paham,2
0.3468440771102905,0.3972521126270294,0.41700613498687744,0.42791715264320374,0.44015154242515564,0.38494378328323364,0.41640836000442505,0.440205842256546,0.45914244651794434,0.3739805221557617,0.415274977684021,0.442129522562027,0.4641914963722229,0.3684517741203308,0.414460688829422,0.44259318709373474,0.46394139528274536,0.3699137270450592,0.40841931104660034,0.43087512254714966,0.4485136866569519,paham,2
