Px4,Py4,Px8,Py8,Px12,Py12,Px16,Py16,Px20,Py20,Px5,Px9,Px13,Px17,Px1,Px2,Px3,Px10,Px14,Px18,bone_len_0,bone_len_1,bone_len_2,bone_len_3,bone_len_4,bone_len_7,angle_0,angle_1,angle_2,Px6,Px7,Px11,Px15,Px19,Label
0.1994323496096983,-0.030727631508591452,0.22888805125774148,-0.0004728063822027617,0.13118853975778147,0.04921141480335679,0.09293140753015336,0.037068613345636776,0.08722997660788065,0.05485371383712227,0.08232900637747266,0.0696226635798318,0.062287549134372344,0.058913027468404,0.05411368334864387,0.10829594585572593,0.15538909826278124,0.15615246676692818,0.14345764887733417,0.12173408164273322,0.08232900637747267,0.09008194608364697,0.06726458004079688,0.044244553954723646,0.03562403074537198,0.023102819280589073,0.8579446443792659,0.08306086003046584,2.591484301734278,0.14940246579105432,0.1936457218405441,0.1504362640438507,0.1227234640623239,0.11011744503198759,g
0.19854393034605816,-0.03158038300719952,0.22784420204431946,-0.005680990534713062,0.13077794024650616,0.045515200531560315,0.09324315959723134,0.03457799735243078,0.08813354356062147,0.05217159266800961,0.08171719473873001,0.06862375494333545,0.06116458505513614,0.057940143307009154,0.05279396847981709,0.1066763062387582,0.15425536236383733,0.1550953820592621,0.1423008885978273,0.12014688859481722,0.08171719473873001,0.08958025504540788,0.06766077629466384,0.04394057477618032,0.035154408338381155,0.0221049613768709,0.8674205893625695,0.08092183649269713,2.443091049139402,0.1493341682612141,0.19323038535237122,0.14961626791561355,0.1224167054331342,0.10996386517860757,g
0.19820880855066342,-0.036267461020800716,0.23040761310476437,-0.007644310741117641,0.1341657588433848,0.04424894674484677,0.09632085416071369,0.033981169065196146,0.0938289714152836,0.0504680378217536,0.08370751991141197,0.07130611785378589,0.06410487131751627,0.061130240422366366,0.05429132139907482,0.10800228437203307,0.15438559657667988,0.15823148901205342,0.145624748406224,0.12375532493165838,0.08370751991141197,0.09113219766088525,0.06757400453317555,0.04417417680351638,0.03578622896718244,0.02094661089389465,0.8355276854101962,0.09386244581156465,2.377796757527267,0.1512460594437378,0.19533682543922926,0.15285416435807733,0.12562101231720788,0.11449943283337052,g
0.20166886391573088,-0.03637396791575419,0.2377427383622026,-0.00548726389440414,0.1425070127438784,0.050980510123867305,0.10385014091813895,0.03857692539556253,0.09939273968115896,0.05437575484341376,0.0868679154932057,0.0754037897259544,0.06902514789026938,0.06675934163901054,0.05562948011721864,0.1100014836481586,0.15720074054037153,0.16457251408330936,0.15186068302527012,0.13023685630293555,0.08686791549320569,0.09590057968756881,0.06960709259746745,0.046018975381695665,0.0359967230268927,0.021674231860981802,0.800802591097096,0.097439623709374,2.4685398060526174,0.15639333490628948,0.2023570930860121,0.1614181770758073,0.13340662566567424,0.12084240252716572,g
0.2024947344282393,-0.03559295005036261,0.23724586418863644,-0.004867214667180833,0.14065871169306776,0.050576589351794085,0.10096128062193031,0.03885005299952516,0.0973595795681179,0.05514257192168597,0.08658373266142744,0.07489413157882771,0.06887709444073443,0.06725138423529245,0.05611015825613225,0.11052240567276372,0.1579089817778507,0.16470221377356387,0.1520993056573215,0.13103630186417364,0.08658373266142745,0.09829414938634519,0.06982473732017339,0.0458300901011375,0.035794482599135986,0.023164643315128373,0.8173106886395947,0.10385815575910821,2.453486428393851,0.15629654912625468,0.20207553034979678,0.1602466255913531,0.13184405402362429,0.12033851376279625,g
0.19778300658325265,-0.0389711951660197,0.2304598137077617,-0.009815194477895736,0.1360354395676897,0.04512138874238363,0.09891069340985163,0.035258062455381906,0.09691471538172382,0.050264775868037626,0.08321742563737225,0.07175884623711667,0.0654403565246058,0.06317444994997846,0.0510072506998467,0.10446807715517119,0.15268054603513637,0.1602719056091216,0.14857955389750377,0.12679486861981784,0.08321742563737226,0.09626916590978417,0.06789794836877587,0.04474046361683533,0.03552872765552134,0.021679767928965647,0.8549884176081187,0.09475391947703408,2.1683452365509424,0.15110657681890233,0.19570871153438846,0.1551002950804116,0.12898437334124668,0.11818412284612045,g
0.2021876365943013,-0.026394809697809662,0.23284541638663192,-0.002666827766111962,0.13168904944046955,0.04795637896075539,0.09602582357119094,0.03680644000743446,0.09493988626272581,0.05107880143475316,0.08563788667911237,0.07284464115850338,0.06481683524837858,0.06114701642352713,0.051612327741323676,0.10621617562254593,0.15509910535540564,0.15877954530467078,0.1458467057876734,0.12374193328848333,0.08563788667911237,0.09500616097236493,0.06815580377727759,0.0441485008590661,0.03539904204774372,0.021443654109625506,0.8715891962861758,0.06861269567284352,2.130140766809534,0.15370653584308122,0.1978478566297683,0.15121637934106819,0.12576006958770955,0.11579166454014342,g
0.20430988118294144,-0.01537912738472172,0.23315888730037204,0.00757676771793428,0.1312571200413773,0.052265397977747007,0.09537434713954561,0.039814189664652895,0.09097216791731455,0.055683143949679784,0.0865574637037071,0.07328554129691804,0.06462554973009538,0.06004663818014666,0.05333908334774286,0.10863549289002371,0.15753425904928955,0.15763323527230208,0.14266341004610758,0.12088367820147532,0.08655746370370711,0.09329360046944572,0.0676646598434586,0.04398024569381865,0.03557495645148898,0.02171883828510565,0.8715633615446351,0.06066724079273619,2.3293561336038877,0.15376958502410984,0.19768320249236251,0.1504823755461902,0.12376294167334535,0.11205811016724931,g
0.2091904642960008,-0.028398603179775175,0.24450112742445654,-0.006141261340233101,0.14364964856378448,0.048824629777962716,0.10411378688303458,0.038498603145608136,0.10160711019048234,0.05101311158838032,0.09512487202514874,0.08319255745574984,0.07508594215043125,0.07116616125658458,0.05278175736322891,0.10864267479964458,0.15995678744546496,0.16735716397995976,0.15324404250896387,0.13013035340311951,0.09512487202514874,0.10120298998307435,0.06913078974953131,0.0463389423306075,0.034618594820723006,0.020543023964478258,0.7909049954807548,0.10351259778332093,2.168343403509292,0.16419406127582048,0.21044598415361002,0.16221557759026528,0.13357248544567224,0.12174156527709548,g
0.2100644302544606,-0.024184154491994098,0.24426879090182452,-0.00040875671897963595,0.14308643115948322,0.05221789161382189,0.10376191581610897,0.04050218997765804,0.10119498868074134,0.053530603264422195,0.09299895494849938,0.08127320337715546,0.07401437432947611,0.07097130891208212,0.05471883840036134,0.11044334948092112,0.16131246088820517,0.16860987892138096,0.15424257212144632,0.13175868170452598,0.09299895494849937,0.10296047444632346,0.0699709956478649,0.04617778609298997,0.03565427147885751,0.022017306674941707,0.8102651682509994,0.08134970791366637,2.1924023162690807,0.16278960106417495,0.20896528753818813,0.1624083351750126,0.13411027274293863,0.12278691992958396,g
0.21095533889283521,-0.025573800830615466,0.24930692046246405,-0.0004241504075391256,0.14757268576789143,0.05614283617509,0.10790573866247362,0.04427311432732351,0.103334796153361,0.05764338496700454,0.09616578574700492,0.08478607969194,0.07721675608916086,0.07384485693127052,0.05533132855247334,0.11172164415409722,0.162117235869509,0.1707268395793266,0.15586343192095065,0.1335793311414347,0.09616578574700492,0.10480148765470276,0.0704745598713999,0.04658646017104737,0.03652555013199699,0.021123322570460262,0.7889137869460919,0.06161397885445907,2.336824883722081,0.16650667409966824,0.21309313426671944,0.16585472596577688,0.13687296135738966,0.12424876037375951,g
0.2106581147308007,-0.021552698218464464,0.24811850600227228,0.0013800803624224173,0.14196044412812692,0.057614860310989134,0.1028671928519048,0.04537336878675948,0.09984378492021484,0.058475258997534085,0.09650079392713584,0.0841922917063096,0.0756060937107801,0.07076205592522253,0.05459257931677736,0.11046021780029441,0.1611330417600921,0.16976451906744994,0.1544951690989732,0.13086425721054917,0.09650079392713586,0.10325796863893721,0.06985329420941891,0.0463572541300477,0.03597959657879162,0.021750703210947884,0.8157891449950989,0.08194946336328221,2.3427722486426585,0.1660983434411069,0.21245528922701534,0.16236817402943898,0.13348507663580275,0.12128799396491743,g
0.21358557167152986,-0.021196657706569345,0.25019206258266957,0.005004671738733285,0.1451191279164849,0.05657418351967609,0.10846034951485625,0.04545975071324797,0.10383749309388199,0.060982936900641486,0.09934371901204497,0.08776093494586529,0.07980949939079021,0.0755525686129857,0.05564299893227803,0.11261702925666638,0.16393566335973728,0.17231432129359237,0.15758551334868756,0.13484181604860807,0.09934371901204496,0.10732234264228789,0.0699416777706263,0.045840386595634504,0.035661090551408425,0.02186163447148587,0.7898131899321719,0.07339634677256447,2.3579532894338686,0.16890494009512477,0.21472336651996698,0.16465977347031588,0.13806904166443884,0.1254089375005057,g
0.2105850743810209,-0.02281037452147642,0.25078686818298374,0.001856193247683685,0.14413504780810282,0.057442214566152096,0.10641798512377373,0.04714499074175694,0.10476174743063787,0.059751762404478576,0.09794441442917227,0.08574677660290217,0.07749025050991455,0.07304203065104459,0.053585236836860436,0.10972952532345596,0.16075698972190908,0.1701131959905504,0.15506775910678985,0.1328359045145403,0.09794441442917227,0.10419976145283029,0.07055203451181452,0.046621662760077294,0.03623914246964404,0.020190087964418547,0.7940245294455962,0.07516492302954167,2.33564487288501,0.16823580128926405,0.21485473515843154,0.16310406943304886,0.13540570376144656,0.12463017243628985,g
0.2069510930434971,-0.028895257967295758,0.2476349905060607,-0.00489863440408482,0.14676690164740103,0.05495935104499218,0.10904240382090333,0.044681484388213774,0.10654130263782675,0.05935650390798876,0.09829319965308045,0.0869711266179777,0.07918213100269786,0.0753804519633882,0.053293880975327314,0.10908990502949259,0.15876269127378034,0.17055036087654615,0.15580688246179658,0.13394746456488715,0.09829319965308046,0.10693919655022283,0.06997458967962016,0.04456344489994459,0.03530078528570062,0.019511853849344972,0.7885271945755543,0.060836571849809375,2.269977051556802,0.16823700791636026,0.21277880042764497,0.16467850311758606,0.13682465992588305,0.1258440043487673,g
0.21289886204866257,-0.027189171554937802,0.24803135696272174,0.0035435582976879876,0.1486292017941423,0.0618825480516033,0.10985032712810221,0.04805603536256956,0.10588116237834964,0.060246526688789576,0.09879789192090736,0.08664374661497043,0.07733427084680983,0.07216032891401974,0.05630510536566462,0.11378959105876489,0.1644137292487053,0.1704645697242287,0.15495078516059113,0.13183159007807,0.09879789192090736,0.10594206522135834,0.06854211250924142,0.04611319844422526,0.03507308221100803,0.01959672985639443,0.8214912953861153,0.08018645901595267,2.147260518459987,0.16703391639804155,0.21314236390338803,0.16755595539123458,0.13809632091555218,0.12503682487360174,g
0.21037838147541899,-0.029811306249799073,0.24510456228994087,-0.006143881035259292,0.14794996125985782,0.04964123934906168,0.10862241398290275,0.039481575352704155,0.1039853899534941,0.05568341744647923,0.09541248107637705,0.08381734801476998,0.07588894870172516,0.0721311303378763,0.05368106370489401,0.10932230805744736,0.16044124599428308,0.16868668138330592,0.15565379844169208,0.1323964556752884,0.09541248107637705,0.10266237513249918,0.06909548965686164,0.04638316195042649,0.03496023379171317,0.020074728062745163,0.7917441062065909,0.1065856143523011,2.2907722329427918,0.16443822262431845,0.21073326838272172,0.16519085851084547,0.13701108873993104,0.12381615236723958,g
0.21090458233851075,-0.02985889301875576,0.24683314920366117,-0.00304980223158198,0.15485886792824888,0.052533904709451434,0.11276547672118274,0.04177659665812972,0.10820711958598639,0.05696399729238955,0.09357173825419554,0.0821718763904781,0.07564551101764179,0.07344935384989906,0.05479673708688552,0.11013372002294888,0.16153016061460104,0.17154654222927368,0.15839493349576278,0.13634568271364575,0.09357173825419553,0.10540731105361564,0.07105443543290685,0.04706144826146258,0.03568739064586993,0.020637389536291482,0.7998495811792963,0.08644518396320869,2.2228279819517645,0.16452090183557416,0.21155825097132097,0.17111469545758942,0.1412683883111619,0.12839257236924523,g
0.2143149587136361,-0.030367902942021734,0.2532323858025636,-0.0004742550930017658,0.1598848955217524,0.05180620423583509,0.11831436021689457,0.041685727880863034,0.11479849536136474,0.05921277729906094,0.09691282745929877,0.0866117548175426,0.0811529080692456,0.08012054506568257,0.05609679853605732,0.11171083322769146,0.16377334848655084,0.1763044924229672,0.1644691557243369,0.14350021624999323,0.09691282745929876,0.11293973352272348,0.07290119317345269,0.04785720256491373,0.03608440136231503,0.02119495256960131,0.7821359852720213,0.08282070403439577,2.146563841817054,0.16963589260550288,0.21748911291782647,0.1754953227088615,0.14727272533721694,0.13567862579401083,g
0.21168477247668877,-0.03183933502065458,0.24783142858112842,-0.000571641445400714,0.154876609325736,0.05435937076376993,0.11525744056275099,0.04320173793585484,0.11351375829883226,0.057335052991274525,0.09604366143235515,0.08436556598513277,0.07691865140028473,0.0734074702302477,0.056454246069873766,0.11241564802046214,0.16330205479243265,0.17220754565503218,0.15871787912234,0.1362164670457298,0.09604366143235514,0.10636084424441324,0.07047701591794593,0.04608490703523424,0.03575942616618233,0.01845856081240473,0.8090670996707949,0.0814611742992397,1.9656671666775056,0.16634559060216478,0.21242773071015877,0.17108405815083227,0.1428741679022198,0.13128334788837953,g
0.21648857712798814,-0.032650498180108484,0.2547274048900475,-0.005922733769657518,0.15968248464461982,0.05166682196221731,0.11928609857710323,0.042410103192248104,0.11812025559254,0.05662339704450804,0.09833137363192435,0.0878289077767941,0.08205194750921667,0.08100734574977678,0.057104680459085226,0.11361224633139402,0.16542781294064018,0.17869599043338819,0.16584528326338452,0.1437849256175236,0.09833137363192435,0.113745606870757,0.07325734768612048,0.04743845742937268,0.03633899027936567,0.019784685555121875,0.7781975690116983,0.07455670393945442,1.9780544071000552,0.1715493389235043,0.21894642794696723,0.17638729636323502,0.14832034472726224,0.13746239129807514,g
0.21677983826820887,-0.021646241401225626,0.25379805822073687,0.0036250992554768408,0.1495536049121538,0.05598422753251842,0.11025061028102813,0.04275798836652064,0.10685642923795127,0.0577063004881729,0.09787185193836022,0.08497332150025712,0.07668265204284411,0.07271810922688746,0.057284855996518474,0.11490374826801811,0.16683511271307536,0.17279263833324504,0.1569452793615328,0.1334986183032908,0.0978718519383602,0.10666778667950041,0.07226071943272126,0.04697519616006135,0.037178911750792125,0.020473354637023024,0.8206782977599119,0.0563494428025909,2.0619590459073436,0.16986921794174817,0.2168245914904294,0.1674142308938114,0.13912731451701824,0.1267609601151351,g
0.21596114824799395,-0.018581149836350563,0.24912106929583755,0.006699805511234641,0.146053022956682,0.056920068231400396,0.10742556180841338,0.04311239869046701,0.10326567625014803,0.059180909927982174,0.09533812991764273,0.08140882801678923,0.07263522585885727,0.06802415576087513,0.05618341463374103,0.11372802889999856,0.1659058163333857,0.16901924269525495,0.15283063045216344,0.12903248753051189,0.09533812991764272,0.10335310865057094,0.07133971223184644,0.04631101388966842,0.036701439353155826,0.020069326222083753,0.8524077695647607,0.05062399594201335,2.0890227616866035,0.16629980290776386,0.21254732587711908,0.16392808954790178,0.13568417376013586,0.1226364623523513,g
0.21394299248401616,-0.019803292348195847,0.24732683151436063,0.004623618982560959,0.1435708455457165,0.05427815408146631,0.10561042437119947,0.04178847589290202,0.10300933018932656,0.05653803049219211,0.09357931639873802,0.08028323687468779,0.07195632490901598,0.06781966457662851,0.056785613845041466,0.1139858262225098,0.1651309203312892,0.16669153541433468,0.15102092725292673,0.1279419412982442,0.09357931639873801,0.10144710017967584,0.07152242843475105,0.04603158123181907,0.0366509750156828,0.01967586149334475,0.8385760866628983,0.044924285273373304,2.049824312081091,0.1648389281780503,0.21083214627602442,0.1611633925351542,0.13365288229950065,0.1219511936555535,g
0.2158159463302738,-0.020630133810304208,0.2491021482129777,0.006649737831511099,0.14775320698646804,0.0588069879513814,0.109832230350168,0.0455830688241697,0.10870544591393776,0.06060939099853317,0.09764379189085072,0.08448758346455526,0.07570692185988376,0.07111012665516873,0.0582144860364577,0.1162896509856473,0.16736808127906913,0.1707449304389186,0.15462929173125278,0.13163598188806375,0.09764379189085072,0.10595608425403835,0.07113646216256427,0.04495972324300785,0.03587914015499332,0.018688769184930315,0.8350666151717467,0.04390717411910681,1.998065643290904,0.16843702477456413,0.21333032105495026,0.16545419843699072,0.13760130255866504,0.12660211502413565,g
0.21382496550749955,-0.01621504595382639,0.24544560839198903,0.008881906794540609,0.14405036664595394,0.05677967741395418,0.10641522751543364,0.04370239359841993,0.10360444389583717,0.060164647738239554,0.0942437905177261,0.08060741820220504,0.07194963786956166,0.06775973390719744,0.05736301856179828,0.1147763283161249,0.16567189445921393,0.1673333219570068,0.1515802669166343,0.12939264903569586,0.09424379051772609,0.10410279812994004,0.07032281662266707,0.045533900698701696,0.03601545045555836,0.020518438770443126,0.8620368128295344,0.05787786933770014,2.0518319511626113,0.16406126214100944,0.2095074546943504,0.16173459190757555,0.13463696728501426,0.12332759165131371,g
0.21157202752212573,-0.019609201528000386,0.24121265048697146,0.005748754261221067,0.14128806616357345,0.056235000890930066,0.10417744998652265,0.045265748374453,0.10298880427550401,0.05857750144422981,0.0927253603891109,0.07861838486192149,0.06921590994086123,0.06396639584465047,0.055700150507130654,0.1127803406148529,0.16362170431948242,0.1631839860574036,0.14661222182478253,0.12414818903680493,0.0927253603891109,0.09968838412340462,0.06914738809815103,0.04435960586283827,0.03551221580274615,0.01822447619939934,0.8741311663899209,0.05430328398576716,1.9023268314883879,0.16152823247689466,0.20584180438742186,0.1583300325306847,0.13085665659745496,0.12029247594308007,g
0.21010883638135955,-0.017147987256320676,0.24033547842108088,0.0068340378653085065,0.14051291575890767,0.05635433829607811,0.10293489436873272,0.044080379876229286,0.10124044186040457,0.057985275759679385,0.09110363468978651,0.07658632622485038,0.06698174851248719,0.06143522448150482,0.055962756720237386,0.11201987000967487,0.16208070262675456,0.16015673396467264,0.14343846065996366,0.12028584334882392,0.09110363468978648,0.09694935650035659,0.06932476720032782,0.044788648769320524,0.035652322421701396,0.016950499974736043,0.884490570212101,0.042994802182720046,1.8539467157679188,0.16007553900636182,0.20478901969710445,0.15658527922084198,0.12856581507118445,0.11718771152489732,g
0.2048252583240971,-0.014323794622161393,0.23605583311077988,0.010298201455131842,0.14007242006223908,0.056385191920114534,0.10517534989820962,0.0424817396350998,0.09739127190245163,0.05814225242517636,0.09124214379983908,0.0766574756861692,0.06611824013858275,0.05917802390549959,0.055170365045577006,0.11075467681762197,0.15905166871196272,0.15786825075409278,0.1406445208694308,0.11490735650884082,0.09124214379983908,0.09367776194135191,0.06692913182446011,0.04353861063329474,0.035038964920278894,0.015757902614067287,0.8870275889580711,0.037135814456159495,1.8979186572870193,0.15767131041091823,0.20105210253245295,0.1553400043592989,0.1283449453653458,0.111947167400832,g
0.2074255197509932,-0.012550438038707618,0.23747889375862813,0.012319322228606808,0.13896434426536158,0.05688760413252728,0.10158613611630352,0.04186062938643941,0.09260369052213299,0.05685025836739032,0.09059367685391059,0.07565173816539005,0.06520636861352486,0.05870480572931806,0.05568884525798563,0.11121153144779221,0.16031661690446553,0.15868469062992463,0.14232987768713581,0.11791736688982615,0.09059367685391059,0.09436076513211887,0.06747851017032697,0.044740170871470385,0.03556037640492205,0.020050278393088393,0.8993340146971687,0.045607227990204766,2.101589290214987,0.15740660207242824,0.20194519407440206,0.15532657910182596,0.12763319252728034,0.11178742022841913,g
0.21032693226085775,-0.017059269649689998,0.23584126576763373,0.0157508494727355,0.14606906039662276,0.06372551815979352,0.11106752809400611,0.04870049487747653,0.1061810355575529,0.06326649118142265,0.0914832158532982,0.07762942389191904,0.0674667645102802,0.06077594138388896,0.058400226348769166,0.11475960624791828,0.1639701847060823,0.15942003813625233,0.14315277067281362,0.11931037666719452,0.09148321585329819,0.09802921116713467,0.06606051038875004,0.04399620352850067,0.03549337397756973,0.014758143720727075,0.9020818306611414,0.039395754087404006,1.583535414696857,0.15668149962353972,0.20034882192827527,0.16020982473031292,0.13368103554986951,0.11953668508258705,g
0.20209159934768972,-0.016457530901856893,0.22429562807829465,0.017341824253918794,0.13357482052553116,0.06357214539699438,0.09977785104173975,0.04769049308814439,0.09107280244769732,0.0629824473909838,0.0867102108208344,0.07136612363463199,0.05873736424947501,0.04895137581754572,0.0547579216101739,0.10999642538275138,0.15779797604453502,0.14863505891644138,0.1319662494079747,0.10634917212615135,0.08671021082083438,0.08963618696832683,0.06216521596745835,0.042249453133289296,0.03452141917675019,0.01531101129187782,0.9930806472124424,0.0287858487076129,1.6871630359168408,0.14796228862546656,0.1897815560658559,0.14860919130067274,0.12229410130662426,0.10557320885056617,g
0.20093515139872445,-0.021355748456214574,0.22572270806264896,0.014538961603394851,0.13565097272133206,0.06358572091405813,0.09809158347669526,0.04978084276346957,0.08949155416671838,0.062303878763286594,0.0865969281577418,0.07092290066445381,0.058855273705098646,0.05011476379683996,0.055038150531026585,0.11046252998119863,0.15774787689423148,0.14961383047165003,0.13327071424744694,0.10894653476615004,0.0865969281577418,0.08908612672323471,0.06408236205324122,0.0421123257618223,0.034005674667636036,0.016625517727489242,0.9733380803781974,0.03453209130240539,2.0244258483380935,0.14991189929739562,0.1917194556649977,0.15017431750205,0.12128583282066674,0.10536922877202924,g
0.19774159194326535,-0.026515818167979183,0.22539985593990866,0.008268292392793641,0.1342275982733947,0.060809776780010046,0.09885538086614941,0.051156588892772,0.09173592449555457,0.06313021290763085,0.0889010477908348,0.07345090469719882,0.0604595275399402,0.05028687424710597,0.05555204388492232,0.11031321031839755,0.15562130897108006,0.15055279482575834,0.13498884657537347,0.10976430420339708,0.08890104779083478,0.08649121036402754,0.06292588728204905,0.04109434736108379,0.033149000631721375,0.015997811151856618,0.9503354125846047,0.06568442015580188,2.0217342950208943,0.15131469551518117,0.19233008931314327,0.1494015011389187,0.12232202263718993,0.10712351797162138,g
