X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Z0,Label
2.657276049025027,5.010517419599626,7.59257647599672,9.477364474041991,10.0,5.8394503940686455,7.691550360236797,8.764220383565123,9.366074801883292,4.504078178632459,4.685014947885349,5.234933893326262,5.653386922125167,3.1904311886066385,2.682420295131329,2.7108424130577773,2.7595614467862157,2.089857568351526,1.0358703905201783,0.36017682663100453,0.0,16.460258254174168,15.726442069795414,13.57119673622844,12.049322244053572,10.315556229689738,9.182062011016049,7.191276326642194,7.683270113751368,9.08120419152191,8.355868641151728,4.119652999018686,1.6695586340474784,0.0,8.581793140691204,4.864955630253133,2.406061766455509,0.7172586167731964,9.69760352611832,7.45543242530482,5.714960010987673,4.172332977365133,0.6174554228782654,f
2.762639123812354,5.094932011109484,7.616009950279018,9.42956358473632,10.0,5.935132737249285,7.734302755603368,8.814777867523006,9.419793472041126,4.629405548166901,4.808177900051429,5.372131079400486,5.783648921297586,3.326372888386238,2.791052975126764,2.7958199964632944,2.8282752796597,2.2099847191729842,1.0848981661993784,0.38246674635116124,0.0,16.364701246145575,15.667816747676339,13.449193024319122,11.978053887979128,10.293626210782142,9.098561551492736,7.085635921225606,7.550976279886935,8.93744593380973,8.266416171752383,4.044250239437279,1.6433370105222056,0.0,8.497162307988535,4.680894882074333,2.2186497924394155,0.47926269683786377,9.635145815238856,7.415383741958955,5.74702475737288,4.251035992567994,0.6212921142578125,f
2.466287578758039,4.8381894656794335,7.508573098620169,9.43661715841103,10.0,5.904635750997187,7.793858136110322,8.888680398213152,9.507779929327235,4.601768309506145,4.830690344454303,5.360399478151312,5.736765214255674,3.2901163908688837,2.8748228364417305,2.993402736252308,3.1142850807473237,2.151371016023692,1.059504054723592,0.37373540933824156,0.0,16.42701879215075,15.720206805625176,13.635126858013608,12.232422594201577,10.46753585710448,9.22136002724838,7.251515727616504,7.830916081452888,9.235708321625422,8.337727268266066,4.044161572438131,1.6589757356354387,0.0,8.520146027483207,4.661981563721265,2.131640657232726,0.3112756903062862,9.634664478847425,7.47399862376767,5.725302427599674,4.152038412367335,0.6228780150413513,f
2.2357424457644677,4.75989982249672,7.2137416906420615,9.148925761150895,10.0,5.628677092499391,7.856265280457619,8.930773868921895,9.516075763800254,4.386352932447435,4.82781649830866,5.4871481758118295,5.971054675724884,3.0526536403987086,2.670231216884413,2.814929755806066,2.980575588321867,1.9092757897247927,0.9173185306284609,0.32053608517733445,0.0,16.396508286799598,15.736629740456788,14.042622218349798,12.893798588649766,11.228633224750308,9.041596839275469,7.556487301816395,8.366120706811715,9.938262203064076,8.258857556999438,4.008681616730521,1.644572057027187,0.028593850193853916,8.47273352611199,4.444460702707245,1.8381000712333613,0.0,9.582104264091535,7.186503927368133,5.421467011134915,3.8413042792264998,0.6263902187347412,f
1.997079552896724,4.553030574012155,7.237907757283176,9.195089329057556,10.0,5.731068555535667,7.886278741620742,8.990302623818698,9.609511847098899,4.426438206940661,4.821413195292659,5.513768590184133,6.010657969288629,3.0697832949235915,2.6329372771216155,2.7276458848824303,2.8464108862846143,1.879380012845025,0.8872349111949023,0.2994724326557116,0.0,17.001376862831805,16.38812263040671,14.670119971558206,13.616318444356262,12.101130205097116,9.585105384194913,8.087959058827728,9.022738562096988,10.659662434082682,8.706414756113457,4.32049382493837,1.7960947981461735,0.0,8.922321308517718,4.916552716198086,2.371459180970631,0.5734454846442003,10.081970357599182,7.591634061540956,5.739480895332265,4.069159347943755,0.6243462562561035,f
1.9604773126858217,4.3918902104135,7.142269419350764,9.134530737633277,10.0,5.735886379040526,7.903660066394926,8.981277322309364,9.57561379219087,4.545024835131043,5.012095214430202,5.7693018758765975,6.273090581972472,3.2074245632659597,2.7657798847655934,2.8369083917669085,2.9099811551484263,1.9906817039535092,1.0034701142006275,0.3527998306857939,0.0,16.677774089588418,16.099886359492704,14.282347979037217,13.265202660157742,11.77057925081471,9.351046165563279,7.761678977408357,8.767012901186138,10.506039712902652,8.406248836998612,4.193619666311172,1.7367667828383662,0.0076627459501237335,8.566067312922652,4.475172951228561,1.873457178805801,0.0,9.662145230538359,7.261396097878948,5.46030194617357,3.812029654044914,0.6268920302391052,f
1.8599650205040077,4.349976488696506,7.012395413001561,9.042670172199308,10.0,5.617653975050704,7.9392955708604065,9.053781652145524,9.607134901026969,4.365137932851531,4.992805781002789,5.84978408831429,6.405759677414237,2.9696203936203083,2.6523048467022,2.8657311512429495,3.078919905341952,1.6964931751448573,0.7651004509512116,0.24044592628461592,0.0,16.772136741462557,16.22602762038449,14.576399974898578,13.6854759415954,12.079795901612641,9.411688147184705,7.920323260498201,8.931356511292428,10.69532716615245,8.443587302611638,4.098308431934177,1.643689658222174,0.0,8.589506723799483,4.40141660536395,1.8085929964713312,0.03405096006359233,9.761014196463192,7.190682822882313,5.236643958546751,3.536070641775404,0.6225417256355286,f
1.9680513526697256,4.46623367092776,7.0913392013054,9.092616049497678,10.0,5.7157719273469985,8.054258802112273,9.176291078219824,9.805244420379989,4.516720205282408,5.08683708576436,6.013716019835085,6.650220681055593,3.152028958337316,2.748533675059556,2.8386684887679903,2.8931496061535387,1.921893953456247,0.9332423618823967,0.34700299894361697,0.0,16.76490113599713,16.254880298179973,14.723760168379922,13.869455916515527,12.271789209353152,9.446581432450383,8.052444203799896,9.248535833460267,11.113353963532894,8.55027932788635,4.240703922307441,1.7481904893464424,0.0,8.794419115783397,4.5725364476794415,1.9931612615173802,0.15126226357032777,10.022361031370197,7.422220488649587,5.57597385498384,3.9175019163514886,0.6219403743743896,f
1.8818686111284102,4.358351220014104,7.033161499997873,9.080812468547615,10.0,5.725911969293576,8.045251207133372,9.190121523701512,9.776043929094865,4.531602080566845,5.174623644767232,6.071561163938441,6.6469747495123315,3.1875113383311597,2.947292280806125,3.197993855156373,3.343717858611349,1.9475139222135363,0.9483474950459472,0.3532128527260539,0.0,17.08239451628987,16.613591608107047,15.008904723979088,14.14581683755232,12.532397359334103,9.717839270911945,8.284519488778098,9.449766889713478,11.323975914193445,8.692896682999022,4.368012928695291,1.9190772909617884,0.20269860984807314,8.821835508036532,4.523777713395613,1.882361405461817,0.0,10.018190067757287,7.3982571171840945,5.442055470694016,3.72358338068517,0.6234821677207947,f
1.5798298536016382,4.256741681007536,6.917751002545852,8.946546562089043,10.0,5.57896372088972,7.982103290231304,9.08365873140355,9.64757913619002,4.333674274138499,5.028541037396294,5.896174372759914,6.4668570507052925,2.9133049913796993,2.7152747687288374,2.980320215054646,3.210489973279119,1.6048654914360319,0.7002514924970406,0.21932613644217486,0.0,16.8353855529253,16.439413472411093,15.079293195311742,14.311895509901117,12.70225831993923,9.624648473829664,8.176018238492142,9.3259486670014,11.220365053872541,8.714751522951332,4.24446055348547,1.7008470080471918,0.0,8.862975564295953,4.549850837082788,1.8576803044040693,0.035273329645155414,9.96676695018088,7.2811811721147235,5.245983899304537,3.493686493726258,0.6172000765800476,f
1.71059900566484,4.343761546566275,7.003402394688693,9.022102553066091,10.0,5.6891785522438925,8.122156457171014,9.215420220600095,9.74213142659185,4.517879285660745,5.227646276245525,6.161878125608252,6.770812181673197,3.1385552110340256,2.8334289914322235,3.0142570825303174,3.1346538254694476,1.8540292734041448,0.8763398691995622,0.32733224860217885,0.0,16.599615611838082,16.314660965932262,15.00442499872603,14.229075459669241,12.716646893516875,9.438463843654096,8.223975841486089,9.397226190444652,11.258630461725515,8.50553635207749,4.141566610061383,1.6984826594437141,0.0,8.678445573294857,4.482632016357924,1.8948936963988037,0.07447929709919868,9.849554718432477,7.258768221854897,5.4075245393022335,3.7527557869773354,0.6154829263687134,f
